"","Country","date","Confirmed","Recovered","Deaths","population","CONFR","RECR","DEATHR","Confirmed_7DMA","Recovered_7DMA","Deaths_7DMA","CONF_ma07_rates","REC_ma07_rates","DEATH_ma07_rates","Country_filter"
"4463","Guatemala",2020-03-22,19,0,1,16604026,1,0,1,NA,NA,NA,NA,NA,NA,"Guatemala"
"4464","Guatemala",2020-03-23,19,0,1,16604026,1,0,1,NA,NA,NA,NA,NA,NA,"Guatemala"
"4465","Guernsey",2020-01-22,0,0,0,62365,0,0,0,NA,NA,NA,NA,NA,NA,"Guernsey"
"4466","Guernsey",2020-01-23,0,0,0,62365,0,0,0,NA,NA,NA,NA,NA,NA,"Guernsey"
"4467","Guernsey",2020-01-24,0,0,0,62365,0,0,0,NA,NA,NA,NA,NA,NA,"Guernsey"
"4468","Guernsey",2020-01-25,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4469","Guernsey",2020-01-26,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4470","Guernsey",2020-01-27,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4471","Guernsey",2020-01-28,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4472","Guernsey",2020-01-29,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4473","Guernsey",2020-01-30,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4474","Guernsey",2020-01-31,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4475","Guernsey",2020-02-01,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4476","Guernsey",2020-02-02,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4477","Guernsey",2020-02-03,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4478","Guernsey",2020-02-04,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4479","Guernsey",2020-02-05,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4480","Guernsey",2020-02-06,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4481","Guernsey",2020-02-07,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4482","Guernsey",2020-02-08,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4483","Guernsey",2020-02-09,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4484","Guernsey",2020-02-10,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4485","Guernsey",2020-02-11,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4486","Guernsey",2020-02-12,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4487","Guernsey",2020-02-13,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4488","Guernsey",2020-02-14,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4489","Guernsey",2020-02-15,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4490","Guernsey",2020-02-16,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4491","Guernsey",2020-02-17,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4492","Guernsey",2020-02-18,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4493","Guernsey",2020-02-19,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4494","Guernsey",2020-02-20,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4495","Guernsey",2020-02-21,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4496","Guernsey",2020-02-22,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4497","Guernsey",2020-02-23,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4498","Guernsey",2020-02-24,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4499","Guernsey",2020-02-25,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4500","Guernsey",2020-02-26,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4501","Guernsey",2020-02-27,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4502","Guernsey",2020-02-28,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4503","Guernsey",2020-02-29,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4504","Guernsey",2020-03-01,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4505","Guernsey",2020-03-02,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4506","Guernsey",2020-03-03,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4507","Guernsey",2020-03-04,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4508","Guernsey",2020-03-05,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4509","Guernsey",2020-03-06,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4510","Guernsey",2020-03-07,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4511","Guernsey",2020-03-08,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4512","Guernsey",2020-03-09,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4513","Guernsey",2020-03-10,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4514","Guernsey",2020-03-11,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4515","Guernsey",2020-03-12,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4516","Guernsey",2020-03-13,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4517","Guernsey",2020-03-14,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4518","Guernsey",2020-03-15,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4519","Guernsey",2020-03-16,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4520","Guernsey",2020-03-17,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4521","Guernsey",2020-03-18,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4522","Guernsey",2020-03-19,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4523","Guernsey",2020-03-20,0,0,0,62365,0,0,0,0,0,0,0,0,0,"Guernsey"
"4524","Guernsey",2020-03-21,0,0,0,62365,0,0,0,NA,NA,NA,NA,NA,NA,"Guernsey"
"4525","Guernsey",2020-03-22,0,0,0,62365,0,0,0,NA,NA,NA,NA,NA,NA,"Guernsey"
"4526","Guernsey",2020-03-23,0,0,0,62365,0,0,0,NA,NA,NA,NA,NA,NA,"Guernsey"
"4527","Guinea",2020-01-22,0,0,0,12877539,0,0,0,NA,NA,NA,NA,NA,NA,"Guinea"
"4528","Guinea",2020-01-23,0,0,0,12877539,0,0,0,NA,NA,NA,NA,NA,NA,"Guinea"
"4529","Guinea",2020-01-24,0,0,0,12877539,0,0,0,NA,NA,NA,NA,NA,NA,"Guinea"
"4530","Guinea",2020-01-25,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4531","Guinea",2020-01-26,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4532","Guinea",2020-01-27,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4533","Guinea",2020-01-28,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4534","Guinea",2020-01-29,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4535","Guinea",2020-01-30,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4536","Guinea",2020-01-31,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4537","Guinea",2020-02-01,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4538","Guinea",2020-02-02,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4539","Guinea",2020-02-03,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4540","Guinea",2020-02-04,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4541","Guinea",2020-02-05,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4542","Guinea",2020-02-06,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4543","Guinea",2020-02-07,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4544","Guinea",2020-02-08,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4545","Guinea",2020-02-09,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4546","Guinea",2020-02-10,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4547","Guinea",2020-02-11,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4548","Guinea",2020-02-12,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4549","Guinea",2020-02-13,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4550","Guinea",2020-02-14,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4551","Guinea",2020-02-15,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4552","Guinea",2020-02-16,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4553","Guinea",2020-02-17,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4554","Guinea",2020-02-18,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4555","Guinea",2020-02-19,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4556","Guinea",2020-02-20,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4557","Guinea",2020-02-21,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4558","Guinea",2020-02-22,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4559","Guinea",2020-02-23,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4560","Guinea",2020-02-24,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4561","Guinea",2020-02-25,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4562","Guinea",2020-02-26,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4563","Guinea",2020-02-27,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4564","Guinea",2020-02-28,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4565","Guinea",2020-02-29,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4566","Guinea",2020-03-01,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4567","Guinea",2020-03-02,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4568","Guinea",2020-03-03,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4569","Guinea",2020-03-04,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4570","Guinea",2020-03-05,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4571","Guinea",2020-03-06,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4572","Guinea",2020-03-07,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4573","Guinea",2020-03-08,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4574","Guinea",2020-03-09,0,0,0,12877539,0,0,0,0,0,0,0,0,0,"Guinea"
"4575","Guinea",2020-03-10,0,0,0,12877539,0,0,0,0.142857142857143,0,0,1,0,0,"Guinea"
"4576","Guinea",2020-03-11,0,0,0,12877539,0,0,0,0.285714285714286,0,0,1,0,0,"Guinea"
"4577","Guinea",2020-03-12,0,0,0,12877539,0,0,0,0.428571428571429,0,0,1,0,0,"Guinea"
"4578","Guinea",2020-03-13,1,0,0,12877539,1,0,0,0.571428571428571,0,0,1,0,0,"Guinea"
"4579","Guinea",2020-03-14,1,0,0,12877539,1,0,0,0.714285714285714,0,0,1,0,0,"Guinea"
"4580","Guinea",2020-03-15,1,0,0,12877539,1,0,0,0.857142857142857,0,0,1,0,0,"Guinea"
"4581","Guinea",2020-03-16,1,0,0,12877539,1,0,0,1,0,0,1,0,0,"Guinea"
"4582","Guinea",2020-03-17,1,0,0,12877539,1,0,0,1,0,0,1,0,0,"Guinea"
"4583","Guinea",2020-03-18,1,0,0,12877539,1,0,0,1.14285714285714,0,0,1,0,0,"Guinea"
"4584","Guinea",2020-03-19,1,0,0,12877539,1,0,0,1.28571428571429,0,0,1,0,0,"Guinea"
"4585","Guinea",2020-03-20,1,0,0,12877539,1,0,0,1.42857142857143,0,0,1,0,0,"Guinea"
"4586","Guinea",2020-03-21,2,0,0,12877539,1,0,0,NA,NA,NA,NA,NA,NA,"Guinea"
"4587","Guinea",2020-03-22,2,0,0,12877539,1,0,0,NA,NA,NA,NA,NA,NA,"Guinea"
"4588","Guinea",2020-03-23,2,0,0,12877539,1,0,0,NA,NA,NA,NA,NA,NA,"Guinea"
"4589","Guyana",2020-01-22,0,0,0,798753,0,0,0,NA,NA,NA,NA,NA,NA,"Guyana"
"4590","Guyana",2020-01-23,0,0,0,798753,0,0,0,NA,NA,NA,NA,NA,NA,"Guyana"
"4591","Guyana",2020-01-24,0,0,0,798753,0,0,0,NA,NA,NA,NA,NA,NA,"Guyana"
"4592","Guyana",2020-01-25,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4593","Guyana",2020-01-26,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4594","Guyana",2020-01-27,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4595","Guyana",2020-01-28,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4596","Guyana",2020-01-29,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4597","Guyana",2020-01-30,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4598","Guyana",2020-01-31,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4599","Guyana",2020-02-01,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4600","Guyana",2020-02-02,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4601","Guyana",2020-02-03,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4602","Guyana",2020-02-04,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4603","Guyana",2020-02-05,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4604","Guyana",2020-02-06,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4605","Guyana",2020-02-07,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4606","Guyana",2020-02-08,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4607","Guyana",2020-02-09,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4608","Guyana",2020-02-10,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4609","Guyana",2020-02-11,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4610","Guyana",2020-02-12,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4611","Guyana",2020-02-13,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4612","Guyana",2020-02-14,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4613","Guyana",2020-02-15,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4614","Guyana",2020-02-16,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4615","Guyana",2020-02-17,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4616","Guyana",2020-02-18,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4617","Guyana",2020-02-19,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4618","Guyana",2020-02-20,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4619","Guyana",2020-02-21,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4620","Guyana",2020-02-22,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4621","Guyana",2020-02-23,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4622","Guyana",2020-02-24,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4623","Guyana",2020-02-25,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4624","Guyana",2020-02-26,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4625","Guyana",2020-02-27,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4626","Guyana",2020-02-28,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4627","Guyana",2020-02-29,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4628","Guyana",2020-03-01,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4629","Guyana",2020-03-02,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4630","Guyana",2020-03-03,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4631","Guyana",2020-03-04,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4632","Guyana",2020-03-05,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4633","Guyana",2020-03-06,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4634","Guyana",2020-03-07,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4635","Guyana",2020-03-08,0,0,0,798753,0,0,0,0,0,0,0,0,0,"Guyana"
"4636","Guyana",2020-03-09,0,0,0,798753,0,0,0,0.142857142857143,0,0.142857142857143,1,0,1,"Guyana"
"4637","Guyana",2020-03-10,0,0,0,798753,0,0,0,0.285714285714286,0,0.285714285714286,1,0,1,"Guyana"
"4638","Guyana",2020-03-11,0,0,0,798753,0,0,0,0.428571428571429,0,0.428571428571429,1,0,1,"Guyana"
"4639","Guyana",2020-03-12,1,0,1,798753,1,0,1,1,0,0.571428571428571,1,0,1,"Guyana"
"4640","Guyana",2020-03-13,1,0,1,798753,1,0,1,1.57142857142857,0,0.714285714285714,1,0,1,"Guyana"
"4641","Guyana",2020-03-14,1,0,1,798753,1,0,1,2.57142857142857,0,0.857142857142857,1,0,1,"Guyana"
"4642","Guyana",2020-03-15,4,0,1,798753,1,0,1,3.57142857142857,0,1,1,0,1,"Guyana"
"4643","Guyana",2020-03-16,4,0,1,798753,1,0,1,4.42857142857143,0,1,1,0,1,"Guyana"
"4644","Guyana",2020-03-17,7,0,1,798753,1,0,1,5.28571428571429,0,1,1,0,1,"Guyana"
"4645","Guyana",2020-03-18,7,0,1,798753,1,0,1,6.14285714285714,0,1,1,0,1,"Guyana"
"4646","Guyana",2020-03-19,7,0,1,798753,1,0,1,6.57142857142857,0,1,1,0,1,"Guyana"
"4647","Guyana",2020-03-20,7,0,1,798753,1,0,1,7,0,1,1,0,1,"Guyana"
"4648","Guyana",2020-03-21,7,0,1,798753,1,0,1,NA,NA,NA,NA,NA,NA,"Guyana"
"4649","Guyana",2020-03-22,7,0,1,798753,1,0,1,NA,NA,NA,NA,NA,NA,"Guyana"
"4650","Guyana",2020-03-23,7,0,1,798753,1,0,1,NA,NA,NA,NA,NA,NA,"Guyana"
"4651","Haiti",2020-01-22,0,0,0,11160438,0,0,0,NA,NA,NA,NA,NA,NA,"Haiti"
"4652","Haiti",2020-01-23,0,0,0,11160438,0,0,0,NA,NA,NA,NA,NA,NA,"Haiti"
"4653","Haiti",2020-01-24,0,0,0,11160438,0,0,0,NA,NA,NA,NA,NA,NA,"Haiti"
"4654","Haiti",2020-01-25,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4655","Haiti",2020-01-26,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4656","Haiti",2020-01-27,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4657","Haiti",2020-01-28,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4658","Haiti",2020-01-29,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4659","Haiti",2020-01-30,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4660","Haiti",2020-01-31,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4661","Haiti",2020-02-01,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4662","Haiti",2020-02-02,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4663","Haiti",2020-02-03,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4664","Haiti",2020-02-04,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4665","Haiti",2020-02-05,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4666","Haiti",2020-02-06,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4667","Haiti",2020-02-07,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4668","Haiti",2020-02-08,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4669","Haiti",2020-02-09,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4670","Haiti",2020-02-10,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4671","Haiti",2020-02-11,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4672","Haiti",2020-02-12,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4673","Haiti",2020-02-13,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4674","Haiti",2020-02-14,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4675","Haiti",2020-02-15,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4676","Haiti",2020-02-16,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4677","Haiti",2020-02-17,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4678","Haiti",2020-02-18,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4679","Haiti",2020-02-19,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4680","Haiti",2020-02-20,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4681","Haiti",2020-02-21,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4682","Haiti",2020-02-22,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4683","Haiti",2020-02-23,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4684","Haiti",2020-02-24,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4685","Haiti",2020-02-25,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4686","Haiti",2020-02-26,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4687","Haiti",2020-02-27,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4688","Haiti",2020-02-28,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4689","Haiti",2020-02-29,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4690","Haiti",2020-03-01,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4691","Haiti",2020-03-02,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4692","Haiti",2020-03-03,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4693","Haiti",2020-03-04,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4694","Haiti",2020-03-05,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4695","Haiti",2020-03-06,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4696","Haiti",2020-03-07,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4697","Haiti",2020-03-08,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4698","Haiti",2020-03-09,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4699","Haiti",2020-03-10,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4700","Haiti",2020-03-11,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4701","Haiti",2020-03-12,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4702","Haiti",2020-03-13,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4703","Haiti",2020-03-14,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4704","Haiti",2020-03-15,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4705","Haiti",2020-03-16,0,0,0,11160438,0,0,0,0,0,0,0,0,0,"Haiti"
"4706","Haiti",2020-03-17,0,0,0,11160438,0,0,0,0.285714285714286,0,0,1,0,0,"Haiti"
"4707","Haiti",2020-03-18,0,0,0,11160438,0,0,0,0.571428571428571,0,0,1,0,0,"Haiti"
"4708","Haiti",2020-03-19,0,0,0,11160438,0,0,0,0.857142857142857,0,0,1,0,0,"Haiti"
"4709","Haiti",2020-03-20,2,0,0,11160438,1,0,0,1.14285714285714,0,0,1,0,0,"Haiti"
"4710","Haiti",2020-03-21,2,0,0,11160438,1,0,0,NA,NA,NA,NA,NA,NA,"Haiti"
"4711","Haiti",2020-03-22,2,0,0,11160438,1,0,0,NA,NA,NA,NA,NA,NA,"Haiti"
"4712","Haiti",2020-03-23,2,0,0,11160438,1,0,0,NA,NA,NA,NA,NA,NA,"Haiti"
"4713","Holy See",2020-01-22,0,0,0,604,0,0,0,NA,NA,NA,NA,NA,NA,"Holy_See"
"4714","Holy See",2020-01-23,0,0,0,604,0,0,0,NA,NA,NA,NA,NA,NA,"Holy_See"
"4715","Holy See",2020-01-24,0,0,0,604,0,0,0,NA,NA,NA,NA,NA,NA,"Holy_See"
"4716","Holy See",2020-01-25,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4717","Holy See",2020-01-26,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4718","Holy See",2020-01-27,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4719","Holy See",2020-01-28,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4720","Holy See",2020-01-29,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4721","Holy See",2020-01-30,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4722","Holy See",2020-01-31,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4723","Holy See",2020-02-01,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4724","Holy See",2020-02-02,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4725","Holy See",2020-02-03,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4726","Holy See",2020-02-04,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
"4727","Holy See",2020-02-05,0,0,0,604,0,0,0,0,0,0,0,0,0,"Holy_See"
