"","Country","Lat","Long","date","Confirmed","Recovered","Deaths"
"1600","US",40.4108,-75.2479,2020-03-19,0,0,0
"1601","US",40.4108,-75.2479,2020-03-02,0,0,0
"1602","US",40.4108,-75.2479,2020-03-20,0,0,0
"1603","US",40.4108,-75.2479,2020-03-21,0,0,0
"1604","US",40.4108,-75.2479,2020-03-22,0,0,0
"1605","US",40.4108,-75.2479,2020-03-23,0,0,0
"1606","US",40.4108,-75.2479,2020-03-03,0,0,0
"1607","US",40.4108,-75.2479,2020-03-04,0,0,0
"1608","US",40.4108,-75.2479,2020-03-05,0,0,0
"1609","US",40.4108,-75.2479,2020-03-06,0,0,0
"1610","US",40.4108,-75.2479,2020-03-07,0,0,0
"1611","US",40.4108,-75.2479,2020-03-08,0,0,0
"1612","US",40.4108,-75.2479,2020-03-09,0,0,0
"1613","US",40.0712,-74.8649,2020-01-22,0,0,0
"1614","US",40.0712,-74.8649,2020-01-23,0,0,0
"1615","US",40.0712,-74.8649,2020-01-24,0,0,0
"1616","US",40.0712,-74.8649,2020-01-25,0,0,0
"1617","US",40.0712,-74.8649,2020-01-26,0,0,0
"1618","US",40.0712,-74.8649,2020-01-27,0,0,0
"1619","US",40.0712,-74.8649,2020-01-28,0,0,0
"1620","US",40.0712,-74.8649,2020-01-29,0,0,0
"1621","US",40.0712,-74.8649,2020-01-30,0,0,0
"1622","US",40.0712,-74.8649,2020-01-31,0,0,0
"1623","US",40.0712,-74.8649,2020-02-01,0,0,0
"1624","US",40.0712,-74.8649,2020-02-10,0,0,0
"1625","US",40.0712,-74.8649,2020-02-11,0,0,0
"1626","US",40.0712,-74.8649,2020-02-12,0,0,0
"1627","US",40.0712,-74.8649,2020-02-13,0,0,0
"1628","US",40.0712,-74.8649,2020-02-14,0,0,0
"1629","US",40.0712,-74.8649,2020-02-15,0,0,0
"1630","US",40.0712,-74.8649,2020-02-16,0,0,0
"1631","US",40.0712,-74.8649,2020-02-17,0,0,0
"1632","US",40.0712,-74.8649,2020-02-18,0,0,0
"1633","US",40.0712,-74.8649,2020-02-19,0,0,0
"1634","US",40.0712,-74.8649,2020-02-02,0,0,0
"1635","US",40.0712,-74.8649,2020-02-20,0,0,0
"1636","US",40.0712,-74.8649,2020-02-21,0,0,0
"1637","US",40.0712,-74.8649,2020-02-22,0,0,0
"1638","US",40.0712,-74.8649,2020-02-23,0,0,0
"1639","US",40.0712,-74.8649,2020-02-24,0,0,0
"1640","US",40.0712,-74.8649,2020-02-25,0,0,0
"1641","US",40.0712,-74.8649,2020-02-26,0,0,0
"1642","US",40.0712,-74.8649,2020-02-27,0,0,0
"1643","US",40.0712,-74.8649,2020-02-28,0,0,0
"1644","US",40.0712,-74.8649,2020-02-29,0,0,0
"1645","US",40.0712,-74.8649,2020-02-03,0,0,0
"1646","US",40.0712,-74.8649,2020-02-04,0,0,0
"1647","US",40.0712,-74.8649,2020-02-05,0,0,0
"1648","US",40.0712,-74.8649,2020-02-06,0,0,0
"1649","US",40.0712,-74.8649,2020-02-07,0,0,0
"1650","US",40.0712,-74.8649,2020-02-08,0,0,0
"1651","US",40.0712,-74.8649,2020-02-09,0,0,0
"1652","US",40.0712,-74.8649,2020-03-01,0,0,0
"1653","US",40.0712,-74.8649,2020-03-10,0,0,0
"1654","US",40.0712,-74.8649,2020-03-11,0,0,0
"1655","US",40.0712,-74.8649,2020-03-12,0,0,0
"1656","US",40.0712,-74.8649,2020-03-13,0,0,0
"1657","US",40.0712,-74.8649,2020-03-14,0,0,0
"1658","US",40.0712,-74.8649,2020-03-15,0,0,0
"1659","US",40.0712,-74.8649,2020-03-16,0,0,0
"1660","US",40.0712,-74.8649,2020-03-17,0,0,0
"1661","US",40.0712,-74.8649,2020-03-18,0,0,0
"1662","US",40.0712,-74.8649,2020-03-19,0,0,0
"1663","US",40.0712,-74.8649,2020-03-02,0,0,0
"1664","US",40.0712,-74.8649,2020-03-20,0,0,0
"1665","US",40.0712,-74.8649,2020-03-21,0,0,0
"1666","US",40.0712,-74.8649,2020-03-22,0,0,0
"1667","US",40.0712,-74.8649,2020-03-23,0,0,0
"1668","US",40.0712,-74.8649,2020-03-03,0,0,0
"1669","US",40.0712,-74.8649,2020-03-04,0,0,0
"1670","US",40.0712,-74.8649,2020-03-05,0,0,0
"1671","US",40.0712,-74.8649,2020-03-06,0,0,0
"1672","US",40.0712,-74.8649,2020-03-07,0,0,0
"1673","US",40.0712,-74.8649,2020-03-08,0,0,0
"1674","US",40.0712,-74.8649,2020-03-09,0,0,0
"1675","US",38.196,-120.6805,2020-01-22,0,0,0
"1676","US",38.196,-120.6805,2020-01-23,0,0,0
"1677","US",38.196,-120.6805,2020-01-24,0,0,0
"1678","US",38.196,-120.6805,2020-01-25,0,0,0
"1679","US",38.196,-120.6805,2020-01-26,0,0,0
"1680","US",38.196,-120.6805,2020-01-27,0,0,0
"1681","US",38.196,-120.6805,2020-01-28,0,0,0
"1682","US",38.196,-120.6805,2020-01-29,0,0,0
"1683","US",38.196,-120.6805,2020-01-30,0,0,0
"1684","US",38.196,-120.6805,2020-01-31,0,0,0
"1685","US",38.196,-120.6805,2020-02-01,0,0,0
"1686","US",38.196,-120.6805,2020-02-10,0,0,0
"1687","US",38.196,-120.6805,2020-02-11,0,0,0
"1688","US",38.196,-120.6805,2020-02-12,0,0,0
"1689","US",38.196,-120.6805,2020-02-13,0,0,0
"1690","US",38.196,-120.6805,2020-02-14,0,0,0
"1691","US",38.196,-120.6805,2020-02-15,0,0,0
"1692","US",38.196,-120.6805,2020-02-16,0,0,0
"1693","US",38.196,-120.6805,2020-02-17,0,0,0
"1694","US",38.196,-120.6805,2020-02-18,0,0,0
"1695","US",38.196,-120.6805,2020-02-19,0,0,0
"1696","US",38.196,-120.6805,2020-02-02,0,0,0
"1697","US",38.196,-120.6805,2020-02-20,0,0,0
"1698","US",38.196,-120.6805,2020-02-21,0,0,0
"1699","US",38.196,-120.6805,2020-02-22,0,0,0
"1700","US",38.196,-120.6805,2020-02-23,0,0,0
"1701","US",38.196,-120.6805,2020-02-24,0,0,0
"1702","US",38.196,-120.6805,2020-02-25,0,0,0
"1703","US",38.196,-120.6805,2020-02-26,0,0,0
"1704","US",38.196,-120.6805,2020-02-27,0,0,0
"1705","US",38.196,-120.6805,2020-02-28,0,0,0
"1706","US",38.196,-120.6805,2020-02-29,0,0,0
"1707","US",38.196,-120.6805,2020-02-03,0,0,0
"1708","US",38.196,-120.6805,2020-02-04,0,0,0
"1709","US",38.196,-120.6805,2020-02-05,0,0,0
"1710","US",38.196,-120.6805,2020-02-06,0,0,0
"1711","US",38.196,-120.6805,2020-02-07,0,0,0
"1712","US",38.196,-120.6805,2020-02-08,0,0,0
"1713","US",38.196,-120.6805,2020-02-09,0,0,0
"1714","US",38.196,-120.6805,2020-03-01,0,0,0
"1715","US",38.196,-120.6805,2020-03-10,0,0,0
"1716","US",38.196,-120.6805,2020-03-11,0,0,0
"1717","US",38.196,-120.6805,2020-03-12,0,0,0
"1718","US",38.196,-120.6805,2020-03-13,0,0,0
"1719","US",38.196,-120.6805,2020-03-14,0,0,0
"1720","US",38.196,-120.6805,2020-03-15,0,0,0
"1721","US",38.196,-120.6805,2020-03-16,0,0,0
"1722","US",38.196,-120.6805,2020-03-17,0,0,0
"1723","US",38.196,-120.6805,2020-03-18,0,0,0
"1724","US",38.196,-120.6805,2020-03-19,0,0,0
"1725","US",38.196,-120.6805,2020-03-02,0,0,0
"1726","US",38.196,-120.6805,2020-03-20,0,0,0
"1727","US",38.196,-120.6805,2020-03-21,0,0,0
"1728","US",38.196,-120.6805,2020-03-22,0,0,0
"1729","US",38.196,-120.6805,2020-03-23,0,0,0
"1730","US",38.196,-120.6805,2020-03-03,0,0,0
"1731","US",38.196,-120.6805,2020-03-04,0,0,0
"1732","US",38.196,-120.6805,2020-03-05,0,0,0
"1733","US",38.196,-120.6805,2020-03-06,0,0,0
"1734","US",38.196,-120.6805,2020-03-07,0,0,0
"1735","US",38.196,-120.6805,2020-03-08,0,0,0
"1736","US",38.196,-120.6805,2020-03-09,0,0,0
"1737","US",36.1162,-119.6816,2020-01-22,0,0,0
"1738","US",36.1162,-119.6816,2020-01-23,0,0,0
"1739","US",36.1162,-119.6816,2020-01-24,0,0,0
"1740","US",36.1162,-119.6816,2020-01-25,0,0,0
"1741","US",36.1162,-119.6816,2020-01-26,0,0,0
"1742","US",36.1162,-119.6816,2020-01-27,0,0,0
"1743","US",36.1162,-119.6816,2020-01-28,0,0,0
"1744","US",36.1162,-119.6816,2020-01-29,0,0,0
"1745","US",36.1162,-119.6816,2020-01-30,0,0,0
"1746","US",36.1162,-119.6816,2020-01-31,0,0,0
"1747","US",36.1162,-119.6816,2020-02-01,0,0,0
"1748","US",36.1162,-119.6816,2020-02-10,0,0,0
"1749","US",36.1162,-119.6816,2020-02-11,0,0,0
"1750","US",36.1162,-119.6816,2020-02-12,0,0,0
"1751","US",36.1162,-119.6816,2020-02-13,0,0,0
"1752","US",36.1162,-119.6816,2020-02-14,0,0,0
"1753","US",36.1162,-119.6816,2020-02-15,0,0,0
"1754","US",36.1162,-119.6816,2020-02-16,0,0,0
"1755","US",36.1162,-119.6816,2020-02-17,0,0,0
"1756","US",36.1162,-119.6816,2020-02-18,0,0,0
"1757","US",36.1162,-119.6816,2020-02-19,0,0,0
"1758","US",36.1162,-119.6816,2020-02-02,0,0,0
"1759","US",36.1162,-119.6816,2020-02-20,0,0,0
"1760","US",36.1162,-119.6816,2020-02-21,0,0,0
"1761","US",36.1162,-119.6816,2020-02-22,0,0,0
"1762","US",36.1162,-119.6816,2020-02-23,0,0,0
"1763","US",36.1162,-119.6816,2020-02-24,0,0,0
"1764","US",36.1162,-119.6816,2020-02-25,0,0,0
"1765","US",36.1162,-119.6816,2020-02-26,0,0,0
"1766","US",36.1162,-119.6816,2020-02-27,0,0,0
"1767","US",36.1162,-119.6816,2020-02-28,0,0,0
"1768","US",36.1162,-119.6816,2020-02-29,0,0,0
"1769","US",36.1162,-119.6816,2020-02-03,0,0,0
"1770","US",36.1162,-119.6816,2020-02-04,0,0,0
"1771","US",36.1162,-119.6816,2020-02-05,0,0,0
"1772","US",36.1162,-119.6816,2020-02-06,0,0,0
"1773","US",36.1162,-119.6816,2020-02-07,0,0,0
"1774","US",36.1162,-119.6816,2020-02-08,0,0,0
"1775","US",36.1162,-119.6816,2020-02-09,0,0,0
"1776","US",36.1162,-119.6816,2020-03-01,0,0,0
"1777","US",36.1162,-119.6816,2020-03-10,144,2,2
"1778","US",36.1162,-119.6816,2020-03-11,177,2,3
"1779","US",36.1162,-119.6816,2020-03-12,221,6,4
"1780","US",36.1162,-119.6816,2020-03-13,282,6,4
"1781","US",36.1162,-119.6816,2020-03-14,340,6,5
"1782","US",36.1162,-119.6816,2020-03-15,426,6,6
"1783","US",36.1162,-119.6816,2020-03-16,557,6,7
"1784","US",36.1162,-119.6816,2020-03-17,698,6,12
"1785","US",36.1162,-119.6816,2020-03-18,751,0,13
"1786","US",36.1162,-119.6816,2020-03-19,952,0,18
"1787","US",36.1162,-119.6816,2020-03-02,0,0,0
"1788","US",36.1162,-119.6816,2020-03-20,1177,0,23
"1789","US",36.1162,-119.6816,2020-03-21,1364,0,24
"1790","US",36.1162,-119.6816,2020-03-22,1642,0,30
"1791","US",36.1162,-119.6816,2020-03-23,1642,0,30
"1792","US",36.1162,-119.6816,2020-03-03,0,0,0
"1793","US",36.1162,-119.6816,2020-03-04,0,0,0
"1794","US",36.1162,-119.6816,2020-03-05,0,0,0
"1795","US",36.1162,-119.6816,2020-03-06,0,0,0
"1796","US",36.1162,-119.6816,2020-03-07,0,0,0
"1797","US",36.1162,-119.6816,2020-03-08,0,0,0
"1798","US",36.1162,-119.6816,2020-03-09,0,0,0
"1799","US",34.2465,-80.607,2020-01-22,0,0,0
"1800","US",34.2465,-80.607,2020-01-23,0,0,0
"1801","US",34.2465,-80.607,2020-01-24,0,0,0
"1802","US",34.2465,-80.607,2020-01-25,0,0,0
"1803","US",34.2465,-80.607,2020-01-26,0,0,0
"1804","US",34.2465,-80.607,2020-01-27,0,0,0
"1805","US",34.2465,-80.607,2020-01-28,0,0,0
"1806","US",34.2465,-80.607,2020-01-29,0,0,0
"1807","US",34.2465,-80.607,2020-01-30,0,0,0
"1808","US",34.2465,-80.607,2020-01-31,0,0,0
"1809","US",34.2465,-80.607,2020-02-01,0,0,0
"1810","US",34.2465,-80.607,2020-02-10,0,0,0
"1811","US",34.2465,-80.607,2020-02-11,0,0,0
"1812","US",34.2465,-80.607,2020-02-12,0,0,0
"1813","US",34.2465,-80.607,2020-02-13,0,0,0
"1814","US",34.2465,-80.607,2020-02-14,0,0,0
"1815","US",34.2465,-80.607,2020-02-15,0,0,0
"1816","US",34.2465,-80.607,2020-02-16,0,0,0
"1817","US",34.2465,-80.607,2020-02-17,0,0,0
"1818","US",34.2465,-80.607,2020-02-18,0,0,0
"1819","US",34.2465,-80.607,2020-02-19,0,0,0
"1820","US",34.2465,-80.607,2020-02-02,0,0,0
"1821","US",34.2465,-80.607,2020-02-20,0,0,0
"1822","US",34.2465,-80.607,2020-02-21,0,0,0
"1823","US",34.2465,-80.607,2020-02-22,0,0,0
"1824","US",34.2465,-80.607,2020-02-23,0,0,0
"1825","US",34.2465,-80.607,2020-02-24,0,0,0
"1826","US",34.2465,-80.607,2020-02-25,0,0,0
"1827","US",34.2465,-80.607,2020-02-26,0,0,0
"1828","US",34.2465,-80.607,2020-02-27,0,0,0
"1829","US",34.2465,-80.607,2020-02-28,0,0,0
"1830","US",34.2465,-80.607,2020-02-29,0,0,0
"1831","US",34.2465,-80.607,2020-02-03,0,0,0
"1832","US",34.2465,-80.607,2020-02-04,0,0,0
"1833","US",34.2465,-80.607,2020-02-05,0,0,0
"1834","US",34.2465,-80.607,2020-02-06,0,0,0
"1835","US",34.2465,-80.607,2020-02-07,0,0,0
"1836","US",34.2465,-80.607,2020-02-08,0,0,0
"1837","US",34.2465,-80.607,2020-02-09,0,0,0
"1838","US",34.2465,-80.607,2020-03-01,0,0,0
"1839","US",34.2465,-80.607,2020-03-10,0,0,0
"1840","US",34.2465,-80.607,2020-03-11,0,0,0
"1841","US",34.2465,-80.607,2020-03-12,0,0,0
"1842","US",34.2465,-80.607,2020-03-13,0,0,0
"1843","US",34.2465,-80.607,2020-03-14,0,0,0
"1844","US",34.2465,-80.607,2020-03-15,0,0,0
"1845","US",34.2465,-80.607,2020-03-16,0,0,0
"1846","US",34.2465,-80.607,2020-03-17,0,0,0
"1847","US",34.2465,-80.607,2020-03-18,0,0,0
"1848","US",34.2465,-80.607,2020-03-19,0,0,0
"1849","US",34.2465,-80.607,2020-03-02,0,0,0
"1850","US",34.2465,-80.607,2020-03-20,0,0,0
"1851","US",34.2465,-80.607,2020-03-21,0,0,0
"1852","US",34.2465,-80.607,2020-03-22,0,0,0
"1853","US",34.2465,-80.607,2020-03-23,0,0,0
"1854","US",34.2465,-80.607,2020-03-03,0,0,0
"1855","US",34.2465,-80.607,2020-03-04,0,0,0
"1856","US",34.2465,-80.607,2020-03-05,0,0,0
"1857","US",34.2465,-80.607,2020-03-06,0,0,0
"1858","US",34.2465,-80.607,2020-03-07,0,0,0
"1859","US",34.2465,-80.607,2020-03-08,0,0,0
"1860","US",34.2465,-80.607,2020-03-09,0,0,0
"1861","US",39.9259,-75.1196,2020-01-22,0,0,0
"1862","US",39.9259,-75.1196,2020-01-23,0,0,0
"1863","US",39.9259,-75.1196,2020-01-24,0,0,0
"1864","US",39.9259,-75.1196,2020-01-25,0,0,0
"1865","US",39.9259,-75.1196,2020-01-26,0,0,0
"1866","US",39.9259,-75.1196,2020-01-27,0,0,0
"1867","US",39.9259,-75.1196,2020-01-28,0,0,0
"1868","US",39.9259,-75.1196,2020-01-29,0,0,0
"1869","US",39.9259,-75.1196,2020-01-30,0,0,0
"1870","US",39.9259,-75.1196,2020-01-31,0,0,0
"1871","US",39.9259,-75.1196,2020-02-01,0,0,0
"1872","US",39.9259,-75.1196,2020-02-10,0,0,0
"1873","US",39.9259,-75.1196,2020-02-11,0,0,0
"1874","US",39.9259,-75.1196,2020-02-12,0,0,0
"1875","US",39.9259,-75.1196,2020-02-13,0,0,0
"1876","US",39.9259,-75.1196,2020-02-14,0,0,0
"1877","US",39.9259,-75.1196,2020-02-15,0,0,0
"1878","US",39.9259,-75.1196,2020-02-16,0,0,0
"1879","US",39.9259,-75.1196,2020-02-17,0,0,0
"1880","US",39.9259,-75.1196,2020-02-18,0,0,0
"1881","US",39.9259,-75.1196,2020-02-19,0,0,0
"1882","US",39.9259,-75.1196,2020-02-02,0,0,0
"1883","US",39.9259,-75.1196,2020-02-20,0,0,0
"1884","US",39.9259,-75.1196,2020-02-21,0,0,0
"1885","US",39.9259,-75.1196,2020-02-22,0,0,0
"1886","US",39.9259,-75.1196,2020-02-23,0,0,0
"1887","US",39.9259,-75.1196,2020-02-24,0,0,0
"1888","US",39.9259,-75.1196,2020-02-25,0,0,0
"1889","US",39.9259,-75.1196,2020-02-26,0,0,0
"1890","US",39.9259,-75.1196,2020-02-27,0,0,0
"1891","US",39.9259,-75.1196,2020-02-28,0,0,0
"1892","US",39.9259,-75.1196,2020-02-29,0,0,0
"1893","US",39.9259,-75.1196,2020-02-03,0,0,0
"1894","US",39.9259,-75.1196,2020-02-04,0,0,0
"1895","US",39.9259,-75.1196,2020-02-05,0,0,0
"1896","US",39.9259,-75.1196,2020-02-06,0,0,0
"1897","US",39.9259,-75.1196,2020-02-07,0,0,0
"1898","US",39.9259,-75.1196,2020-02-08,0,0,0
"1899","US",39.9259,-75.1196,2020-02-09,0,0,0
"1900","US",39.9259,-75.1196,2020-03-01,0,0,0
"1901","US",39.9259,-75.1196,2020-03-10,0,0,0
"1902","US",39.9259,-75.1196,2020-03-11,0,0,0
"1903","US",39.9259,-75.1196,2020-03-12,0,0,0
"1904","US",39.9259,-75.1196,2020-03-13,0,0,0
"1905","US",39.9259,-75.1196,2020-03-14,0,0,0
"1906","US",39.9259,-75.1196,2020-03-15,0,0,0
"1907","US",39.9259,-75.1196,2020-03-16,0,0,0
"1908","US",39.9259,-75.1196,2020-03-17,0,0,0
"1909","US",39.9259,-75.1196,2020-03-18,0,0,0
"1910","US",39.9259,-75.1196,2020-03-19,0,0,0
"1911","US",39.9259,-75.1196,2020-03-02,0,0,0
"1912","US",39.9259,-75.1196,2020-03-20,0,0,0
"1913","US",39.9259,-75.1196,2020-03-21,0,0,0
"1914","US",39.9259,-75.1196,2020-03-22,0,0,0
"1915","US",39.9259,-75.1196,2020-03-23,0,0,0
"1916","US",39.9259,-75.1196,2020-03-03,0,0,0
"1917","US",39.9259,-75.1196,2020-03-04,0,0,0
"1918","US",39.9259,-75.1196,2020-03-05,0,0,0
"1919","US",39.9259,-75.1196,2020-03-06,0,0,0
"1920","US",39.9259,-75.1196,2020-03-07,0,0,0
"1921","US",39.9259,-75.1196,2020-03-08,0,0,0
"1922","US",39.9259,-75.1196,2020-03-09,0,0,0
"1923","US",44.8254,-93.7842,2020-01-22,0,0,0
"1924","US",44.8254,-93.7842,2020-01-23,0,0,0
"1925","US",44.8254,-93.7842,2020-01-24,0,0,0
"1926","US",44.8254,-93.7842,2020-01-25,0,0,0
"1927","US",44.8254,-93.7842,2020-01-26,0,0,0
"1928","US",44.8254,-93.7842,2020-01-27,0,0,0
"1929","US",44.8254,-93.7842,2020-01-28,0,0,0
"1930","US",44.8254,-93.7842,2020-01-29,0,0,0
"1931","US",44.8254,-93.7842,2020-01-30,0,0,0
"1932","US",44.8254,-93.7842,2020-01-31,0,0,0
"1933","US",44.8254,-93.7842,2020-02-01,0,0,0
"1934","US",44.8254,-93.7842,2020-02-10,0,0,0
"1935","US",44.8254,-93.7842,2020-02-11,0,0,0
"1936","US",44.8254,-93.7842,2020-02-12,0,0,0
"1937","US",44.8254,-93.7842,2020-02-13,0,0,0
"1938","US",44.8254,-93.7842,2020-02-14,0,0,0
"1939","US",44.8254,-93.7842,2020-02-15,0,0,0
"1940","US",44.8254,-93.7842,2020-02-16,0,0,0
"1941","US",44.8254,-93.7842,2020-02-17,0,0,0
"1942","US",44.8254,-93.7842,2020-02-18,0,0,0
"1943","US",44.8254,-93.7842,2020-02-19,0,0,0
"1944","US",44.8254,-93.7842,2020-02-02,0,0,0
"1945","US",44.8254,-93.7842,2020-02-20,0,0,0
"1946","US",44.8254,-93.7842,2020-02-21,0,0,0
"1947","US",44.8254,-93.7842,2020-02-22,0,0,0
"1948","US",44.8254,-93.7842,2020-02-23,0,0,0
"1949","US",44.8254,-93.7842,2020-02-24,0,0,0
"1950","US",44.8254,-93.7842,2020-02-25,0,0,0
"1951","US",44.8254,-93.7842,2020-02-26,0,0,0
"1952","US",44.8254,-93.7842,2020-02-27,0,0,0
"1953","US",44.8254,-93.7842,2020-02-28,0,0,0
"1954","US",44.8254,-93.7842,2020-02-29,0,0,0
"1955","US",44.8254,-93.7842,2020-02-03,0,0,0
"1956","US",44.8254,-93.7842,2020-02-04,0,0,0
"1957","US",44.8254,-93.7842,2020-02-05,0,0,0
"1958","US",44.8254,-93.7842,2020-02-06,0,0,0
"1959","US",44.8254,-93.7842,2020-02-07,0,0,0
"1960","US",44.8254,-93.7842,2020-02-08,0,0,0
"1961","US",44.8254,-93.7842,2020-02-09,0,0,0
"1962","US",44.8254,-93.7842,2020-03-01,0,0,0
"1963","US",44.8254,-93.7842,2020-03-10,0,0,0
"1964","US",44.8254,-93.7842,2020-03-11,0,0,0
"1965","US",44.8254,-93.7842,2020-03-12,0,0,0
"1966","US",44.8254,-93.7842,2020-03-13,0,0,0
"1967","US",44.8254,-93.7842,2020-03-14,0,0,0
"1968","US",44.8254,-93.7842,2020-03-15,0,0,0
"1969","US",44.8254,-93.7842,2020-03-16,0,0,0
"1970","US",44.8254,-93.7842,2020-03-17,0,0,0
"1971","US",44.8254,-93.7842,2020-03-18,0,0,0
"1972","US",44.8254,-93.7842,2020-03-19,0,0,0
"1973","US",44.8254,-93.7842,2020-03-02,0,0,0
"1974","US",44.8254,-93.7842,2020-03-20,0,0,0
"1975","US",44.8254,-93.7842,2020-03-21,0,0,0
"1976","US",44.8254,-93.7842,2020-03-22,0,0,0
"1977","US",44.8254,-93.7842,2020-03-23,0,0,0
"1978","US",44.8254,-93.7842,2020-03-03,0,0,0
"1979","US",44.8254,-93.7842,2020-03-04,0,0,0
"1980","US",44.8254,-93.7842,2020-03-05,0,0,0
"1981","US",44.8254,-93.7842,2020-03-06,0,0,0
"1982","US",44.8254,-93.7842,2020-03-07,0,0,0
"1983","US",44.8254,-93.7842,2020-03-08,0,0,0
"1984","US",44.8254,-93.7842,2020-03-09,1,0,0
"1985","United Kingdom",19.3133,-81.2546,2020-01-22,0,0,0
"1986","United Kingdom",19.3133,-81.2546,2020-01-23,0,0,0
"1987","United Kingdom",19.3133,-81.2546,2020-01-24,0,0,0
"1988","United Kingdom",19.3133,-81.2546,2020-01-25,0,0,0
"1989","United Kingdom",19.3133,-81.2546,2020-01-26,0,0,0
"1990","United Kingdom",19.3133,-81.2546,2020-01-27,0,0,0
"1991","United Kingdom",19.3133,-81.2546,2020-01-28,0,0,0
"1992","United Kingdom",19.3133,-81.2546,2020-01-29,0,0,0
"1993","United Kingdom",19.3133,-81.2546,2020-01-30,0,0,0
"1994","United Kingdom",19.3133,-81.2546,2020-01-31,0,0,0
"1995","United Kingdom",19.3133,-81.2546,2020-02-01,0,0,0
"1996","United Kingdom",19.3133,-81.2546,2020-02-10,0,0,0
"1997","United Kingdom",19.3133,-81.2546,2020-02-11,0,0,0
"1998","United Kingdom",19.3133,-81.2546,2020-02-12,0,0,0
"1999","United Kingdom",19.3133,-81.2546,2020-02-13,0,0,0
"2000","United Kingdom",19.3133,-81.2546,2020-02-14,0,0,0
"2001","United Kingdom",19.3133,-81.2546,2020-02-15,0,0,0
"2002","United Kingdom",19.3133,-81.2546,2020-02-16,0,0,0
"2003","United Kingdom",19.3133,-81.2546,2020-02-17,0,0,0
"2004","United Kingdom",19.3133,-81.2546,2020-02-18,0,0,0
"2005","United Kingdom",19.3133,-81.2546,2020-02-19,0,0,0
"2006","United Kingdom",19.3133,-81.2546,2020-02-02,0,0,0
"2007","United Kingdom",19.3133,-81.2546,2020-02-20,0,0,0
"2008","United Kingdom",19.3133,-81.2546,2020-02-21,0,0,0
"2009","United Kingdom",19.3133,-81.2546,2020-02-22,0,0,0
"2010","United Kingdom",19.3133,-81.2546,2020-02-23,0,0,0
"2011","United Kingdom",19.3133,-81.2546,2020-02-24,0,0,0
"2012","United Kingdom",19.3133,-81.2546,2020-02-25,0,0,0
"2013","United Kingdom",19.3133,-81.2546,2020-02-26,0,0,0
"2014","United Kingdom",19.3133,-81.2546,2020-02-27,0,0,0
"2015","United Kingdom",19.3133,-81.2546,2020-02-28,0,0,0
"2016","United Kingdom",19.3133,-81.2546,2020-02-29,0,0,0
"2017","United Kingdom",19.3133,-81.2546,2020-02-03,0,0,0
"2018","United Kingdom",19.3133,-81.2546,2020-02-04,0,0,0
"2019","United Kingdom",19.3133,-81.2546,2020-02-05,0,0,0
"2020","United Kingdom",19.3133,-81.2546,2020-02-06,0,0,0
"2021","United Kingdom",19.3133,-81.2546,2020-02-07,0,0,0
"2022","United Kingdom",19.3133,-81.2546,2020-02-08,0,0,0
"2023","United Kingdom",19.3133,-81.2546,2020-02-09,0,0,0
"2024","United Kingdom",19.3133,-81.2546,2020-03-01,0,0,0
"2025","United Kingdom",19.3133,-81.2546,2020-03-10,0,0,0
"2026","United Kingdom",19.3133,-81.2546,2020-03-11,0,0,0
"2027","United Kingdom",19.3133,-81.2546,2020-03-12,0,0,0
"2028","United Kingdom",19.3133,-81.2546,2020-03-13,1,0,0
"2029","United Kingdom",19.3133,-81.2546,2020-03-14,1,0,0
"2030","United Kingdom",19.3133,-81.2546,2020-03-15,1,0,0
"2031","United Kingdom",19.3133,-81.2546,2020-03-16,1,0,1
"2032","United Kingdom",19.3133,-81.2546,2020-03-17,1,0,1
"2033","United Kingdom",19.3133,-81.2546,2020-03-18,1,0,1
"2034","United Kingdom",19.3133,-81.2546,2020-03-19,3,0,1
"2035","United Kingdom",19.3133,-81.2546,2020-03-02,0,0,0
"2036","United Kingdom",19.3133,-81.2546,2020-03-20,3,0,1
"2037","United Kingdom",19.3133,-81.2546,2020-03-21,3,0,1
"2038","United Kingdom",19.3133,-81.2546,2020-03-22,3,0,1
"2039","United Kingdom",19.3133,-81.2546,2020-03-23,3,0,1
"2040","United Kingdom",19.3133,-81.2546,2020-03-03,0,0,0
"2041","United Kingdom",19.3133,-81.2546,2020-03-04,0,0,0
"2042","United Kingdom",19.3133,-81.2546,2020-03-05,0,0,0
"2043","United Kingdom",19.3133,-81.2546,2020-03-06,0,0,0
"2044","United Kingdom",19.3133,-81.2546,2020-03-07,0,0,0
"2045","United Kingdom",19.3133,-81.2546,2020-03-08,0,0,0
"2046","United Kingdom",19.3133,-81.2546,2020-03-09,0,0,0
"2047","United Kingdom",49.3723,-2.3644,2020-01-22,0,0,0
"2048","United Kingdom",49.3723,-2.3644,2020-01-23,0,0,0
"2049","United Kingdom",49.3723,-2.3644,2020-01-24,0,0,0
"2050","United Kingdom",49.3723,-2.3644,2020-01-25,0,0,0
"2051","United Kingdom",49.3723,-2.3644,2020-01-26,0,0,0
"2052","United Kingdom",49.3723,-2.3644,2020-01-27,0,0,0
"2053","United Kingdom",49.3723,-2.3644,2020-01-28,0,0,0
"2054","United Kingdom",49.3723,-2.3644,2020-01-29,0,0,0
"2055","United Kingdom",49.3723,-2.3644,2020-01-30,0,0,0
"2056","United Kingdom",49.3723,-2.3644,2020-01-31,0,0,0
