"","Province","Country","Lat","Long","date","Recovered"
"15855","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-14,0
"15856","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-15,0
"15857","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-16,0
"15858","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-17,0
"15859","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-18,0
"15860","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-19,0
"15861","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-02,0
"15862","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-20,0
"15863","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-21,0
"15864","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-22,0
"15865","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-23,0
"15866","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-03,0
"15867","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-04,0
"15868","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-05,0
"15869","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-06,0
"15870","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-07,0
"15871","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-08,0
"15872","Santa Rosa County, FL","US",30.769,-86.9824,2020-03-09,0
"15873","Saratoga County, NY","US",43.0324,-73.936,2020-01-22,0
"15874","Saratoga County, NY","US",43.0324,-73.936,2020-01-23,0
"15875","Saratoga County, NY","US",43.0324,-73.936,2020-01-24,0
"15876","Saratoga County, NY","US",43.0324,-73.936,2020-01-25,0
"15877","Saratoga County, NY","US",43.0324,-73.936,2020-01-26,0
"15878","Saratoga County, NY","US",43.0324,-73.936,2020-01-27,0
"15879","Saratoga County, NY","US",43.0324,-73.936,2020-01-28,0
"15880","Saratoga County, NY","US",43.0324,-73.936,2020-01-29,0
"15881","Saratoga County, NY","US",43.0324,-73.936,2020-01-30,0
"15882","Saratoga County, NY","US",43.0324,-73.936,2020-01-31,0
"15883","Saratoga County, NY","US",43.0324,-73.936,2020-02-01,0
"15884","Saratoga County, NY","US",43.0324,-73.936,2020-02-10,0
"15885","Saratoga County, NY","US",43.0324,-73.936,2020-02-11,0
"15886","Saratoga County, NY","US",43.0324,-73.936,2020-02-12,0
"15887","Saratoga County, NY","US",43.0324,-73.936,2020-02-13,0
"15888","Saratoga County, NY","US",43.0324,-73.936,2020-02-14,0
"15889","Saratoga County, NY","US",43.0324,-73.936,2020-02-15,0
"15890","Saratoga County, NY","US",43.0324,-73.936,2020-02-16,0
"15891","Saratoga County, NY","US",43.0324,-73.936,2020-02-17,0
"15892","Saratoga County, NY","US",43.0324,-73.936,2020-02-18,0
"15893","Saratoga County, NY","US",43.0324,-73.936,2020-02-19,0
"15894","Saratoga County, NY","US",43.0324,-73.936,2020-02-02,0
"15895","Saratoga County, NY","US",43.0324,-73.936,2020-02-20,0
"15896","Saratoga County, NY","US",43.0324,-73.936,2020-02-21,0
"15897","Saratoga County, NY","US",43.0324,-73.936,2020-02-22,0
"15898","Saratoga County, NY","US",43.0324,-73.936,2020-02-23,0
"15899","Saratoga County, NY","US",43.0324,-73.936,2020-02-24,0
"15900","Saratoga County, NY","US",43.0324,-73.936,2020-02-25,0
"15901","Saratoga County, NY","US",43.0324,-73.936,2020-02-26,0
"15902","Saratoga County, NY","US",43.0324,-73.936,2020-02-27,0
"15903","Saratoga County, NY","US",43.0324,-73.936,2020-02-28,0
"15904","Saratoga County, NY","US",43.0324,-73.936,2020-02-29,0
"15905","Saratoga County, NY","US",43.0324,-73.936,2020-02-03,0
"15906","Saratoga County, NY","US",43.0324,-73.936,2020-02-04,0
"15907","Saratoga County, NY","US",43.0324,-73.936,2020-02-05,0
"15908","Saratoga County, NY","US",43.0324,-73.936,2020-02-06,0
"15909","Saratoga County, NY","US",43.0324,-73.936,2020-02-07,0
"15910","Saratoga County, NY","US",43.0324,-73.936,2020-02-08,0
"15911","Saratoga County, NY","US",43.0324,-73.936,2020-02-09,0
"15912","Saratoga County, NY","US",43.0324,-73.936,2020-03-01,0
"15913","Saratoga County, NY","US",43.0324,-73.936,2020-03-10,0
"15914","Saratoga County, NY","US",43.0324,-73.936,2020-03-11,0
"15915","Saratoga County, NY","US",43.0324,-73.936,2020-03-12,0
"15916","Saratoga County, NY","US",43.0324,-73.936,2020-03-13,0
"15917","Saratoga County, NY","US",43.0324,-73.936,2020-03-14,0
"15918","Saratoga County, NY","US",43.0324,-73.936,2020-03-15,0
"15919","Saratoga County, NY","US",43.0324,-73.936,2020-03-16,0
"15920","Saratoga County, NY","US",43.0324,-73.936,2020-03-17,0
"15921","Saratoga County, NY","US",43.0324,-73.936,2020-03-18,0
"15922","Saratoga County, NY","US",43.0324,-73.936,2020-03-19,0
"15923","Saratoga County, NY","US",43.0324,-73.936,2020-03-02,0
"15924","Saratoga County, NY","US",43.0324,-73.936,2020-03-20,0
"15925","Saratoga County, NY","US",43.0324,-73.936,2020-03-21,0
"15926","Saratoga County, NY","US",43.0324,-73.936,2020-03-22,0
"15927","Saratoga County, NY","US",43.0324,-73.936,2020-03-23,0
"15928","Saratoga County, NY","US",43.0324,-73.936,2020-03-03,0
"15929","Saratoga County, NY","US",43.0324,-73.936,2020-03-04,0
"15930","Saratoga County, NY","US",43.0324,-73.936,2020-03-05,0
"15931","Saratoga County, NY","US",43.0324,-73.936,2020-03-06,0
"15932","Saratoga County, NY","US",43.0324,-73.936,2020-03-07,0
"15933","Saratoga County, NY","US",43.0324,-73.936,2020-03-08,0
"15934","Saratoga County, NY","US",43.0324,-73.936,2020-03-09,0
"15935","Saskatchewan","Canada",52.9399,-106.4509,2020-01-22,0
"15936","Saskatchewan","Canada",52.9399,-106.4509,2020-01-23,0
"15937","Saskatchewan","Canada",52.9399,-106.4509,2020-01-24,0
"15938","Saskatchewan","Canada",52.9399,-106.4509,2020-01-25,0
"15939","Saskatchewan","Canada",52.9399,-106.4509,2020-01-26,0
"15940","Saskatchewan","Canada",52.9399,-106.4509,2020-01-27,0
"15941","Saskatchewan","Canada",52.9399,-106.4509,2020-01-28,0
"15942","Saskatchewan","Canada",52.9399,-106.4509,2020-01-29,0
"15943","Saskatchewan","Canada",52.9399,-106.4509,2020-01-30,0
"15944","Saskatchewan","Canada",52.9399,-106.4509,2020-01-31,0
"15945","Saskatchewan","Canada",52.9399,-106.4509,2020-02-01,0
"15946","Saskatchewan","Canada",52.9399,-106.4509,2020-02-10,0
"15947","Saskatchewan","Canada",52.9399,-106.4509,2020-02-11,0
"15948","Saskatchewan","Canada",52.9399,-106.4509,2020-02-12,0
"15949","Saskatchewan","Canada",52.9399,-106.4509,2020-02-13,0
"15950","Saskatchewan","Canada",52.9399,-106.4509,2020-02-14,0
"15951","Saskatchewan","Canada",52.9399,-106.4509,2020-02-15,0
"15952","Saskatchewan","Canada",52.9399,-106.4509,2020-02-16,0
"15953","Saskatchewan","Canada",52.9399,-106.4509,2020-02-17,0
"15954","Saskatchewan","Canada",52.9399,-106.4509,2020-02-18,0
"15955","Saskatchewan","Canada",52.9399,-106.4509,2020-02-19,0
"15956","Saskatchewan","Canada",52.9399,-106.4509,2020-02-02,0
"15957","Saskatchewan","Canada",52.9399,-106.4509,2020-02-20,0
"15958","Saskatchewan","Canada",52.9399,-106.4509,2020-02-21,0
"15959","Saskatchewan","Canada",52.9399,-106.4509,2020-02-22,0
"15960","Saskatchewan","Canada",52.9399,-106.4509,2020-02-23,0
"15961","Saskatchewan","Canada",52.9399,-106.4509,2020-02-24,0
"15962","Saskatchewan","Canada",52.9399,-106.4509,2020-02-25,0
"15963","Saskatchewan","Canada",52.9399,-106.4509,2020-02-26,0
"15964","Saskatchewan","Canada",52.9399,-106.4509,2020-02-27,0
"15965","Saskatchewan","Canada",52.9399,-106.4509,2020-02-28,0
"15966","Saskatchewan","Canada",52.9399,-106.4509,2020-02-29,0
"15967","Saskatchewan","Canada",52.9399,-106.4509,2020-02-03,0
"15968","Saskatchewan","Canada",52.9399,-106.4509,2020-02-04,0
"15969","Saskatchewan","Canada",52.9399,-106.4509,2020-02-05,0
"15970","Saskatchewan","Canada",52.9399,-106.4509,2020-02-06,0
"15971","Saskatchewan","Canada",52.9399,-106.4509,2020-02-07,0
"15972","Saskatchewan","Canada",52.9399,-106.4509,2020-02-08,0
"15973","Saskatchewan","Canada",52.9399,-106.4509,2020-02-09,0
"15974","Saskatchewan","Canada",52.9399,-106.4509,2020-03-01,0
"15975","Saskatchewan","Canada",52.9399,-106.4509,2020-03-10,0
"15976","Saskatchewan","Canada",52.9399,-106.4509,2020-03-11,0
"15977","Saskatchewan","Canada",52.9399,-106.4509,2020-03-12,0
"15978","Saskatchewan","Canada",52.9399,-106.4509,2020-03-13,0
"15979","Saskatchewan","Canada",52.9399,-106.4509,2020-03-14,0
"15980","Saskatchewan","Canada",52.9399,-106.4509,2020-03-15,0
"15981","Saskatchewan","Canada",52.9399,-106.4509,2020-03-16,0
"15982","Saskatchewan","Canada",52.9399,-106.4509,2020-03-17,0
"15983","Saskatchewan","Canada",52.9399,-106.4509,2020-03-18,0
"15984","Saskatchewan","Canada",52.9399,-106.4509,2020-03-19,0
"15985","Saskatchewan","Canada",52.9399,-106.4509,2020-03-02,0
"15986","Saskatchewan","Canada",52.9399,-106.4509,2020-03-20,0
"15987","Saskatchewan","Canada",52.9399,-106.4509,2020-03-21,0
"15988","Saskatchewan","Canada",52.9399,-106.4509,2020-03-22,0
"15989","Saskatchewan","Canada",52.9399,-106.4509,2020-03-23,0
"15990","Saskatchewan","Canada",52.9399,-106.4509,2020-03-03,0
"15991","Saskatchewan","Canada",52.9399,-106.4509,2020-03-04,0
"15992","Saskatchewan","Canada",52.9399,-106.4509,2020-03-05,0
"15993","Saskatchewan","Canada",52.9399,-106.4509,2020-03-06,0
"15994","Saskatchewan","Canada",52.9399,-106.4509,2020-03-07,0
"15995","Saskatchewan","Canada",52.9399,-106.4509,2020-03-08,0
"15996","Saskatchewan","Canada",52.9399,-106.4509,2020-03-09,0
"15997","Shaanxi","China",35.1917,108.8701,2020-01-22,0
"15998","Shaanxi","China",35.1917,108.8701,2020-01-23,0
"15999","Shaanxi","China",35.1917,108.8701,2020-01-24,0
"16000","Shaanxi","China",35.1917,108.8701,2020-01-25,0
"16001","Shaanxi","China",35.1917,108.8701,2020-01-26,0
"16002","Shaanxi","China",35.1917,108.8701,2020-01-27,0
"16003","Shaanxi","China",35.1917,108.8701,2020-01-28,0
"16004","Shaanxi","China",35.1917,108.8701,2020-01-29,0
"16005","Shaanxi","China",35.1917,108.8701,2020-01-30,0
"16006","Shaanxi","China",35.1917,108.8701,2020-01-31,0
"16007","Shaanxi","China",35.1917,108.8701,2020-02-01,0
"16008","Shaanxi","China",35.1917,108.8701,2020-02-10,30
"16009","Shaanxi","China",35.1917,108.8701,2020-02-11,32
"16010","Shaanxi","China",35.1917,108.8701,2020-02-12,43
"16011","Shaanxi","China",35.1917,108.8701,2020-02-13,46
"16012","Shaanxi","China",35.1917,108.8701,2020-02-14,54
"16013","Shaanxi","China",35.1917,108.8701,2020-02-15,60
"16014","Shaanxi","China",35.1917,108.8701,2020-02-16,71
"16015","Shaanxi","China",35.1917,108.8701,2020-02-17,79
"16016","Shaanxi","China",35.1917,108.8701,2020-02-18,89
"16017","Shaanxi","China",35.1917,108.8701,2020-02-19,102
"16018","Shaanxi","China",35.1917,108.8701,2020-02-02,0
"16019","Shaanxi","China",35.1917,108.8701,2020-02-20,118
"16020","Shaanxi","China",35.1917,108.8701,2020-02-21,134
"16021","Shaanxi","China",35.1917,108.8701,2020-02-22,149
"16022","Shaanxi","China",35.1917,108.8701,2020-02-23,163
"16023","Shaanxi","China",35.1917,108.8701,2020-02-24,173
"16024","Shaanxi","China",35.1917,108.8701,2020-02-25,186
"16025","Shaanxi","China",35.1917,108.8701,2020-02-26,192
"16026","Shaanxi","China",35.1917,108.8701,2020-02-27,195
"16027","Shaanxi","China",35.1917,108.8701,2020-02-28,199
"16028","Shaanxi","China",35.1917,108.8701,2020-02-29,207
"16029","Shaanxi","China",35.1917,108.8701,2020-02-03,0
"16030","Shaanxi","China",35.1917,108.8701,2020-02-04,2
"16031","Shaanxi","China",35.1917,108.8701,2020-02-05,6
"16032","Shaanxi","China",35.1917,108.8701,2020-02-06,9
"16033","Shaanxi","China",35.1917,108.8701,2020-02-07,17
"16034","Shaanxi","China",35.1917,108.8701,2020-02-08,20
"16035","Shaanxi","China",35.1917,108.8701,2020-02-09,25
"16036","Shaanxi","China",35.1917,108.8701,2020-03-01,208
"16037","Shaanxi","China",35.1917,108.8701,2020-03-10,227
"16038","Shaanxi","China",35.1917,108.8701,2020-03-11,232
"16039","Shaanxi","China",35.1917,108.8701,2020-03-12,232
"16040","Shaanxi","China",35.1917,108.8701,2020-03-13,232
"16041","Shaanxi","China",35.1917,108.8701,2020-03-14,232
"16042","Shaanxi","China",35.1917,108.8701,2020-03-15,232
"16043","Shaanxi","China",35.1917,108.8701,2020-03-16,233
"16044","Shaanxi","China",35.1917,108.8701,2020-03-17,236
"16045","Shaanxi","China",35.1917,108.8701,2020-03-18,237
"16046","Shaanxi","China",35.1917,108.8701,2020-03-19,237
"16047","Shaanxi","China",35.1917,108.8701,2020-03-02,216
"16048","Shaanxi","China",35.1917,108.8701,2020-03-20,237
"16049","Shaanxi","China",35.1917,108.8701,2020-03-21,239
"16050","Shaanxi","China",35.1917,108.8701,2020-03-22,239
"16051","Shaanxi","China",35.1917,108.8701,2020-03-23,239
"16052","Shaanxi","China",35.1917,108.8701,2020-03-03,216
"16053","Shaanxi","China",35.1917,108.8701,2020-03-04,223
"16054","Shaanxi","China",35.1917,108.8701,2020-03-05,224
"16055","Shaanxi","China",35.1917,108.8701,2020-03-06,226
"16056","Shaanxi","China",35.1917,108.8701,2020-03-07,226
"16057","Shaanxi","China",35.1917,108.8701,2020-03-08,227
"16058","Shaanxi","China",35.1917,108.8701,2020-03-09,227
"16059","Shandong","China",36.3427,118.1498,2020-01-22,0
"16060","Shandong","China",36.3427,118.1498,2020-01-23,0
"16061","Shandong","China",36.3427,118.1498,2020-01-24,0
"16062","Shandong","China",36.3427,118.1498,2020-01-25,0
"16063","Shandong","China",36.3427,118.1498,2020-01-26,0
"16064","Shandong","China",36.3427,118.1498,2020-01-27,0
"16065","Shandong","China",36.3427,118.1498,2020-01-28,0
"16066","Shandong","China",36.3427,118.1498,2020-01-29,1
"16067","Shandong","China",36.3427,118.1498,2020-01-30,1
"16068","Shandong","China",36.3427,118.1498,2020-01-31,2
"16069","Shandong","China",36.3427,118.1498,2020-02-01,3
"16070","Shandong","China",36.3427,118.1498,2020-02-10,66
"16071","Shandong","China",36.3427,118.1498,2020-02-11,80
"16072","Shandong","China",36.3427,118.1498,2020-02-12,92
"16073","Shandong","China",36.3427,118.1498,2020-02-13,105
"16074","Shandong","China",36.3427,118.1498,2020-02-14,136
"16075","Shandong","China",36.3427,118.1498,2020-02-15,156
"16076","Shandong","China",36.3427,118.1498,2020-02-16,173
"16077","Shandong","China",36.3427,118.1498,2020-02-17,191
"16078","Shandong","China",36.3427,118.1498,2020-02-18,211
"16079","Shandong","China",36.3427,118.1498,2020-02-19,231
"16080","Shandong","China",36.3427,118.1498,2020-02-02,6
"16081","Shandong","China",36.3427,118.1498,2020-02-20,254
"16082","Shandong","China",36.3427,118.1498,2020-02-21,281
"16083","Shandong","China",36.3427,118.1498,2020-02-22,302
"16084","Shandong","China",36.3427,118.1498,2020-02-23,321
"16085","Shandong","China",36.3427,118.1498,2020-02-24,343
"16086","Shandong","China",36.3427,118.1498,2020-02-25,355
"16087","Shandong","China",36.3427,118.1498,2020-02-26,377
"16088","Shandong","China",36.3427,118.1498,2020-02-27,387
"16089","Shandong","China",36.3427,118.1498,2020-02-28,405
"16090","Shandong","China",36.3427,118.1498,2020-02-29,421
"16091","Shandong","China",36.3427,118.1498,2020-02-03,7
"16092","Shandong","China",36.3427,118.1498,2020-02-04,11
"16093","Shandong","China",36.3427,118.1498,2020-02-05,15
"16094","Shandong","China",36.3427,118.1498,2020-02-06,27
"16095","Shandong","China",36.3427,118.1498,2020-02-07,37
"16096","Shandong","China",36.3427,118.1498,2020-02-08,44
"16097","Shandong","China",36.3427,118.1498,2020-02-09,63
"16098","Shandong","China",36.3427,118.1498,2020-03-01,443
"16099","Shandong","China",36.3427,118.1498,2020-03-10,719
"16100","Shandong","China",36.3427,118.1498,2020-03-11,726
"16101","Shandong","China",36.3427,118.1498,2020-03-12,734
"16102","Shandong","China",36.3427,118.1498,2020-03-13,739
"16103","Shandong","China",36.3427,118.1498,2020-03-14,741
"16104","Shandong","China",36.3427,118.1498,2020-03-15,741
"16105","Shandong","China",36.3427,118.1498,2020-03-16,746
"16106","Shandong","China",36.3427,118.1498,2020-03-17,746
"16107","Shandong","China",36.3427,118.1498,2020-03-18,746
"16108","Shandong","China",36.3427,118.1498,2020-03-19,747
"16109","Shandong","China",36.3427,118.1498,2020-03-02,460
"16110","Shandong","China",36.3427,118.1498,2020-03-20,748
"16111","Shandong","China",36.3427,118.1498,2020-03-21,749
"16112","Shandong","China",36.3427,118.1498,2020-03-22,750
"16113","Shandong","China",36.3427,118.1498,2020-03-23,751
"16114","Shandong","China",36.3427,118.1498,2020-03-03,511
"16115","Shandong","China",36.3427,118.1498,2020-03-04,516
"16116","Shandong","China",36.3427,118.1498,2020-03-05,578
"16117","Shandong","China",36.3427,118.1498,2020-03-06,618
"16118","Shandong","China",36.3427,118.1498,2020-03-07,627
"16119","Shandong","China",36.3427,118.1498,2020-03-08,642
"16120","Shandong","China",36.3427,118.1498,2020-03-09,700
"16121","Shanghai","China",31.202,121.4491,2020-01-22,0
"16122","Shanghai","China",31.202,121.4491,2020-01-23,0
"16123","Shanghai","China",31.202,121.4491,2020-01-24,1
"16124","Shanghai","China",31.202,121.4491,2020-01-25,1
"16125","Shanghai","China",31.202,121.4491,2020-01-26,1
"16126","Shanghai","China",31.202,121.4491,2020-01-27,3
"16127","Shanghai","China",31.202,121.4491,2020-01-28,4
"16128","Shanghai","China",31.202,121.4491,2020-01-29,5
"16129","Shanghai","China",31.202,121.4491,2020-01-30,5
"16130","Shanghai","China",31.202,121.4491,2020-01-31,9
"16131","Shanghai","China",31.202,121.4491,2020-02-01,10
"16132","Shanghai","China",31.202,121.4491,2020-02-10,48
"16133","Shanghai","China",31.202,121.4491,2020-02-11,52
"16134","Shanghai","China",31.202,121.4491,2020-02-12,57
"16135","Shanghai","China",31.202,121.4491,2020-02-13,62
"16136","Shanghai","China",31.202,121.4491,2020-02-14,90
"16137","Shanghai","China",31.202,121.4491,2020-02-15,124
"16138","Shanghai","China",31.202,121.4491,2020-02-16,140
"16139","Shanghai","China",31.202,121.4491,2020-02-17,161
"16140","Shanghai","China",31.202,121.4491,2020-02-18,177
"16141","Shanghai","China",31.202,121.4491,2020-02-19,186
"16142","Shanghai","China",31.202,121.4491,2020-02-02,10
"16143","Shanghai","China",31.202,121.4491,2020-02-20,199
"16144","Shanghai","China",31.202,121.4491,2020-02-21,211
"16145","Shanghai","China",31.202,121.4491,2020-02-22,227
"16146","Shanghai","China",31.202,121.4491,2020-02-23,249
"16147","Shanghai","China",31.202,121.4491,2020-02-24,261
"16148","Shanghai","China",31.202,121.4491,2020-02-25,268
"16149","Shanghai","China",31.202,121.4491,2020-02-26,272
"16150","Shanghai","China",31.202,121.4491,2020-02-27,276
"16151","Shanghai","China",31.202,121.4491,2020-02-28,279
"16152","Shanghai","China",31.202,121.4491,2020-02-29,287
"16153","Shanghai","China",31.202,121.4491,2020-02-03,10
"16154","Shanghai","China",31.202,121.4491,2020-02-04,12
"16155","Shanghai","China",31.202,121.4491,2020-02-05,15
"16156","Shanghai","China",31.202,121.4491,2020-02-06,25
"16157","Shanghai","China",31.202,121.4491,2020-02-07,30
"16158","Shanghai","China",31.202,121.4491,2020-02-08,41
"16159","Shanghai","China",31.202,121.4491,2020-02-09,44
"16160","Shanghai","China",31.202,121.4491,2020-03-01,290
"16161","Shanghai","China",31.202,121.4491,2020-03-10,319
"16162","Shanghai","China",31.202,121.4491,2020-03-11,320
"16163","Shanghai","China",31.202,121.4491,2020-03-12,321
"16164","Shanghai","China",31.202,121.4491,2020-03-13,324
"16165","Shanghai","China",31.202,121.4491,2020-03-14,324
"16166","Shanghai","China",31.202,121.4491,2020-03-15,324
"16167","Shanghai","China",31.202,121.4491,2020-03-16,325
"16168","Shanghai","China",31.202,121.4491,2020-03-17,325
"16169","Shanghai","China",31.202,121.4491,2020-03-18,326
"16170","Shanghai","China",31.202,121.4491,2020-03-19,326
"16171","Shanghai","China",31.202,121.4491,2020-03-02,292
"16172","Shanghai","China",31.202,121.4491,2020-03-20,326
"16173","Shanghai","China",31.202,121.4491,2020-03-21,327
"16174","Shanghai","China",31.202,121.4491,2020-03-22,328
"16175","Shanghai","China",31.202,121.4491,2020-03-23,329
"16176","Shanghai","China",31.202,121.4491,2020-03-03,294
"16177","Shanghai","China",31.202,121.4491,2020-03-04,298
"16178","Shanghai","China",31.202,121.4491,2020-03-05,303
"16179","Shanghai","China",31.202,121.4491,2020-03-06,306
"16180","Shanghai","China",31.202,121.4491,2020-03-07,313
"16181","Shanghai","China",31.202,121.4491,2020-03-08,314
"16182","Shanghai","China",31.202,121.4491,2020-03-09,315
"16183","Shanxi","China",37.5777,112.2922,2020-01-22,0
"16184","Shanxi","China",37.5777,112.2922,2020-01-23,0
"16185","Shanxi","China",37.5777,112.2922,2020-01-24,0
"16186","Shanxi","China",37.5777,112.2922,2020-01-25,0
"16187","Shanxi","China",37.5777,112.2922,2020-01-26,0
"16188","Shanxi","China",37.5777,112.2922,2020-01-27,0
"16189","Shanxi","China",37.5777,112.2922,2020-01-28,0
"16190","Shanxi","China",37.5777,112.2922,2020-01-29,1
"16191","Shanxi","China",37.5777,112.2922,2020-01-30,1
"16192","Shanxi","China",37.5777,112.2922,2020-01-31,1
"16193","Shanxi","China",37.5777,112.2922,2020-02-01,1
"16194","Shanxi","China",37.5777,112.2922,2020-02-10,25
"16195","Shanxi","China",37.5777,112.2922,2020-02-11,30
"16196","Shanxi","China",37.5777,112.2922,2020-02-12,33
"16197","Shanxi","China",37.5777,112.2922,2020-02-13,36
"16198","Shanxi","China",37.5777,112.2922,2020-02-14,38
"16199","Shanxi","China",37.5777,112.2922,2020-02-15,46
"16200","Shanxi","China",37.5777,112.2922,2020-02-16,50
"16201","Shanxi","China",37.5777,112.2922,2020-02-17,53
"16202","Shanxi","China",37.5777,112.2922,2020-02-18,61
"16203","Shanxi","China",37.5777,112.2922,2020-02-19,68
"16204","Shanxi","China",37.5777,112.2922,2020-02-02,3
"16205","Shanxi","China",37.5777,112.2922,2020-02-20,76
"16206","Shanxi","China",37.5777,112.2922,2020-02-21,78
"16207","Shanxi","China",37.5777,112.2922,2020-02-22,81
"16208","Shanxi","China",37.5777,112.2922,2020-02-23,88
"16209","Shanxi","China",37.5777,112.2922,2020-02-24,94
"16210","Shanxi","China",37.5777,112.2922,2020-02-25,98
"16211","Shanxi","China",37.5777,112.2922,2020-02-26,104
"16212","Shanxi","China",37.5777,112.2922,2020-02-27,107
"16213","Shanxi","China",37.5777,112.2922,2020-02-28,112
"16214","Shanxi","China",37.5777,112.2922,2020-02-29,114
"16215","Shanxi","China",37.5777,112.2922,2020-02-03,2
"16216","Shanxi","China",37.5777,112.2922,2020-02-04,4
"16217","Shanxi","China",37.5777,112.2922,2020-02-05,5
"16218","Shanxi","China",37.5777,112.2922,2020-02-06,12
"16219","Shanxi","China",37.5777,112.2922,2020-02-07,15
"16220","Shanxi","China",37.5777,112.2922,2020-02-08,21
"16221","Shanxi","China",37.5777,112.2922,2020-02-09,25
"16222","Shanxi","China",37.5777,112.2922,2020-03-01,116
"16223","Shanxi","China",37.5777,112.2922,2020-03-10,131
"16224","Shanxi","China",37.5777,112.2922,2020-03-11,131
"16225","Shanxi","China",37.5777,112.2922,2020-03-12,132
"16226","Shanxi","China",37.5777,112.2922,2020-03-13,133
"16227","Shanxi","China",37.5777,112.2922,2020-03-14,133
"16228","Shanxi","China",37.5777,112.2922,2020-03-15,133
"16229","Shanxi","China",37.5777,112.2922,2020-03-16,133
"16230","Shanxi","China",37.5777,112.2922,2020-03-17,133
"16231","Shanxi","China",37.5777,112.2922,2020-03-18,133
"16232","Shanxi","China",37.5777,112.2922,2020-03-19,133
"16233","Shanxi","China",37.5777,112.2922,2020-03-02,119
"16234","Shanxi","China",37.5777,112.2922,2020-03-20,133
"16235","Shanxi","China",37.5777,112.2922,2020-03-21,133
"16236","Shanxi","China",37.5777,112.2922,2020-03-22,133
"16237","Shanxi","China",37.5777,112.2922,2020-03-23,133
"16238","Shanxi","China",37.5777,112.2922,2020-03-03,124
"16239","Shanxi","China",37.5777,112.2922,2020-03-04,124
"16240","Shanxi","China",37.5777,112.2922,2020-03-05,126
"16241","Shanxi","China",37.5777,112.2922,2020-03-06,126
"16242","Shanxi","China",37.5777,112.2922,2020-03-07,126
"16243","Shanxi","China",37.5777,112.2922,2020-03-08,126
"16244","Shanxi","China",37.5777,112.2922,2020-03-09,127
"16245","Shasta County, CA","US",40.7909,-121.8474,2020-01-22,0
"16246","Shasta County, CA","US",40.7909,-121.8474,2020-01-23,0
"16247","Shasta County, CA","US",40.7909,-121.8474,2020-01-24,0
"16248","Shasta County, CA","US",40.7909,-121.8474,2020-01-25,0
"16249","Shasta County, CA","US",40.7909,-121.8474,2020-01-26,0
"16250","Shasta County, CA","US",40.7909,-121.8474,2020-01-27,0
"16251","Shasta County, CA","US",40.7909,-121.8474,2020-01-28,0
"16252","Shasta County, CA","US",40.7909,-121.8474,2020-01-29,0
"16253","Shasta County, CA","US",40.7909,-121.8474,2020-01-30,0
"16254","Shasta County, CA","US",40.7909,-121.8474,2020-01-31,0
"16255","Shasta County, CA","US",40.7909,-121.8474,2020-02-01,0
"16256","Shasta County, CA","US",40.7909,-121.8474,2020-02-10,0
"16257","Shasta County, CA","US",40.7909,-121.8474,2020-02-11,0
"16258","Shasta County, CA","US",40.7909,-121.8474,2020-02-12,0
"16259","Shasta County, CA","US",40.7909,-121.8474,2020-02-13,0
"16260","Shasta County, CA","US",40.7909,-121.8474,2020-02-14,0
"16261","Shasta County, CA","US",40.7909,-121.8474,2020-02-15,0
"16262","Shasta County, CA","US",40.7909,-121.8474,2020-02-16,0
"16263","Shasta County, CA","US",40.7909,-121.8474,2020-02-17,0
"16264","Shasta County, CA","US",40.7909,-121.8474,2020-02-18,0
"16265","Shasta County, CA","US",40.7909,-121.8474,2020-02-19,0
"16266","Shasta County, CA","US",40.7909,-121.8474,2020-02-02,0
"16267","Shasta County, CA","US",40.7909,-121.8474,2020-02-20,0
"16268","Shasta County, CA","US",40.7909,-121.8474,2020-02-21,0
"16269","Shasta County, CA","US",40.7909,-121.8474,2020-02-22,0
"16270","Shasta County, CA","US",40.7909,-121.8474,2020-02-23,0
"16271","Shasta County, CA","US",40.7909,-121.8474,2020-02-24,0
"16272","Shasta County, CA","US",40.7909,-121.8474,2020-02-25,0
"16273","Shasta County, CA","US",40.7909,-121.8474,2020-02-26,0
"16274","Shasta County, CA","US",40.7909,-121.8474,2020-02-27,0
"16275","Shasta County, CA","US",40.7909,-121.8474,2020-02-28,0
"16276","Shasta County, CA","US",40.7909,-121.8474,2020-02-29,0
"16277","Shasta County, CA","US",40.7909,-121.8474,2020-02-03,0
"16278","Shasta County, CA","US",40.7909,-121.8474,2020-02-04,0
"16279","Shasta County, CA","US",40.7909,-121.8474,2020-02-05,0
"16280","Shasta County, CA","US",40.7909,-121.8474,2020-02-06,0
